,"Reduce factor, shape, dim",Input size,Sparsity,Total elements,Input memory,Total Memory,GPU clock time py geo (IQR)
570,4 square 0,"(6232, 6232)",0,77675648,388.37824,536.870912,0.004159057079959894(0.0)
571,4 square 1,"(6232, 6232)",0,77675648,388.37824,536.870912,0.00926411412001471(0.0)
572,4 square 0,"(6268, 6268)",0,78575648,392.87824,538.968064,0.0042097020000801426(0.0)
573,4 square 1,"(6268, 6268)",0,78575648,392.87824,538.968064,0.009386515399964991(0.0)
574,4 square 0,"(6302, 6302)",0,79430408,397.15204,543.162368,0.004254316819860833(0.0)
575,4 square 1,"(6302, 6302)",0,79430408,397.15204,543.162368,0.00951410569003201(0.0)
576,4 square 0,"(6337, 6337)",0,80315138,401.57569,551.550976,0.004300736069999402(0.0)
577,4 square 1,"(6337, 6337)",0,80315138,401.57569,551.550976,0.009633834529959131(0.0)
578,4 square 0,"(6372, 6372)",0,81204768,406.02384,553.648128,0.004348994580068393(0.0)
579,4 square 1,"(6372, 6372)",0,81204768,406.02384,553.648128,0.009767279859952396(0.0)
580,4 square 0,"(6406, 6406)",0,82073672,410.36836,562.036736,0.004395572220091708(0.0)
581,4 square 1,"(6406, 6406)",0,82073672,410.36836,562.036736,0.009881645179993938(0.0)
582,4 square 0,"(6440, 6440)",0,82947200,414.736,566.23104,0.0044450330999097785(0.0)
583,4 square 1,"(6440, 6440)",0,82947200,414.736,566.23104,0.009996273619908607(0.0)
584,4 square 0,"(6474, 6474)",0,83825352,419.12676,568.328192,0.004504628830036381(0.0)
585,4 square 1,"(6474, 6474)",0,83825352,419.12676,568.328192,0.010122063000017079(0.0)
586,4 square 0,"(6508, 6508)",0,84708128,423.54064,572.522496,0.004537768800073536(0.0)
587,4 square 1,"(6508, 6508)",0,84708128,423.54064,572.522496,0.0102528432100371(0.0)
588,4 square 0,"(6542, 6542)",0,85595528,427.97764,576.7168,0.0045856902899686245(0.0)
589,4 square 1,"(6542, 6542)",0,85595528,427.97764,576.7168,0.010379679280013078(0.0)
590,4 square 0,"(6575, 6575)",0,86461250,432.30625,583.008256,0.004633304680028232(0.0)
591,4 square 1,"(6575, 6575)",0,86461250,432.30625,583.008256,0.01047539000006509(0.0)
592,4 square 0,"(6609, 6609)",0,87357762,436.78881,587.20256,0.004687801980035147(0.0)
593,4 square 1,"(6609, 6609)",0,87357762,436.78881,587.20256,0.010626998530060518(0.0)
594,4 square 0,"(6642, 6642)",0,88232328,441.16164,595.591168,0.0047279382600390815(0.0)
595,4 square 1,"(6642, 6642)",0,88232328,441.16164,595.591168,0.01074377551994985(0.0)
596,4 square 0,"(6675, 6675)",0,89111250,445.55625,597.68832,0.004776913730020169(0.0)
597,4 square 1,"(6675, 6675)",0,89111250,445.55625,597.68832,0.010853497790085384(0.0)
598,4 square 0,"(6708, 6708)",0,89994528,449.97264,601.882624,0.004832269049948081(0.0)
599,4 square 1,"(6708, 6708)",0,89994528,449.97264,601.882624,0.010993920510081807(0.0)
600,8 square 0,"(1224, 1224)",0,2996352,14.98176,23.068672,0.0006347150100918952(0.0)
601,8 square 1,"(1224, 1224)",0,2996352,14.98176,23.068672,0.0003514602298673708(0.0)
602,8 square 0,"(1392, 1392)",0,3875328,19.37664,44.040192,0.0007173700399289374(0.0)
603,8 square 1,"(1392, 1392)",0,3875328,19.37664,44.040192,0.0004327920600189827(0.0)
604,8 square 0,"(1542, 1542)",0,4755528,23.77764,44.040192,0.000741218960029073(0.0)
605,8 square 1,"(1542, 1542)",0,4755528,23.77764,44.040192,0.0005036449999897741(0.0)
606,8 square 0,"(1678, 1678)",0,5631368,28.15684,46.137344,0.000827982629998587(0.0)
607,8 square 1,"(1678, 1678)",0,5631368,28.15684,46.137344,0.0006321125000249595(0.0)
608,8 square 0,"(1804, 1804)",0,6508832,32.54416,50.331648,0.0008894476499699522(0.0)
609,8 square 1,"(1804, 1804)",0,6508832,32.54416,50.331648,0.0007303311000578105(0.0)
610,8 square 0,"(1922, 1922)",0,7388168,36.94084,56.623104,0.0009230807500716765(0.0)
611,8 square 1,"(1922, 1922)",0,7388168,36.94084,56.623104,0.0008198422699933871(0.0)
612,8 square 0,"(2033, 2033)",0,8266178,41.33089,58.720256,0.0009898383599647787(0.0)
613,8 square 1,"(2033, 2033)",0,8266178,41.33089,58.720256,0.0009398667300411034(0.0)
614,8 square 0,"(2139, 2139)",0,9150642,45.75321,60.817408,0.0010468213299463969(0.0)
615,8 square 1,"(2139, 2139)",0,9150642,45.75321,60.817408,0.0010439039199263789(0.0)
616,8 square 0,"(2239, 2239)",0,10026242,50.13121,85.983232,0.0010939597099786625(0.0)
617,8 square 1,"(2239, 2239)",0,10026242,50.13121,85.983232,0.0011844390899932477(0.0)
618,8 square 0,"(2335, 2335)",0,10904450,54.52225,71.303168,0.001137681039981544(0.0)
619,8 square 1,"(2335, 2335)",0,10904450,54.52225,71.303168,0.0012499509599001612(0.0)
620,8 square 0,"(2427, 2427)",0,11780658,58.90329,83.88608,0.0011799353901005816(0.0)
621,8 square 1,"(2427, 2427)",0,11780658,58.90329,83.88608,0.0013665982500242536(0.0)
622,8 square 0,"(2516, 2516)",0,12660512,63.30256,83.88608,0.001231003690045327(0.0)
623,8 square 1,"(2516, 2516)",0,12660512,63.30256,83.88608,0.0014625523799622897(0.0)
624,8 square 0,"(2602, 2602)",0,13540808,67.70404,92.274688,0.0012616456398973242(0.0)
625,8 square 1,"(2602, 2602)",0,13540808,67.70404,92.274688,0.0015588325199496467(0.0)
626,8 square 0,"(2685, 2685)",0,14418450,72.09225,96.468992,0.0013143474300159142(0.0)
627,8 square 1,"(2685, 2685)",0,14418450,72.09225,96.468992,0.0016768724500434472(0.0)
628,8 square 0,"(2766, 2766)",0,15301512,76.50756,102.760448,0.0013492565200431273(0.0)
629,8 square 1,"(2766, 2766)",0,15301512,76.50756,102.760448,0.0017810050300613512(0.0)
630,8 square 0,"(2844, 2844)",0,16176672,80.88336,104.8576,0.001403783290006686(0.0)
631,8 square 1,"(2844, 2844)",0,16176672,80.88336,104.8576,0.0019015817598847207(0.0)
632,8 square 0,"(2920, 2920)",0,17052800,85.264,132.120576,0.0014400494800065643(0.0)
633,8 square 1,"(2920, 2920)",0,17052800,85.264,132.120576,0.002003345589910168(0.0)
634,8 square 0,"(2994, 2994)",0,17928072,89.64036,136.31488,0.0014955524899414741(0.0)
635,8 square 1,"(2994, 2994)",0,17928072,89.64036,136.31488,0.0021250178699847313(0.0)
636,8 square 0,"(3067, 3067)",0,18812978,94.06489,136.31488,0.0015290289600670803(0.0)
637,8 square 1,"(3067, 3067)",0,18812978,94.06489,136.31488,0.002236169149982743(0.0)
638,8 square 0,"(3138, 3138)",0,19694088,98.47044,144.703488,0.001575023499899544(0.0)
639,8 square 1,"(3138, 3138)",0,19694088,98.47044,144.703488,0.0023509503999957814(0.0)
640,8 square 0,"(3207, 3207)",0,20569698,102.84849,148.897792,0.0016177523600345012(0.0)
641,8 square 1,"(3207, 3207)",0,20569698,102.84849,148.897792,0.0024460869100585113(0.0)
642,8 square 0,"(3275, 3275)",0,21451250,107.25625,155.189248,0.0016538291399774607(0.0)
643,8 square 1,"(3275, 3275)",0,21451250,107.25625,155.189248,0.00257657472990104(0.0)
644,8 square 0,"(3341, 3341)",0,22324562,111.62281,159.383552,0.0017305011600547004(0.0)
645,8 square 1,"(3341, 3341)",0,22324562,111.62281,159.383552,0.0027167660999111833(0.0)
646,8 square 0,"(3406, 3406)",0,23201672,116.00836,167.77216,0.0017355655200663022(0.0)
647,8 square 1,"(3406, 3406)",0,23201672,116.00836,167.77216,0.0028172161598922687(0.0)
648,8 square 0,"(3470, 3470)",0,24081800,120.409,169.869312,0.0017880172599689104(0.0)
649,8 square 1,"(3470, 3470)",0,24081800,120.409,169.869312,0.002934652410040144(0.0)
650,8 square 0,"(3533, 3533)",0,24964178,124.82089,174.063616,0.001828255500004161(0.0)
651,8 square 1,"(3533, 3533)",0,24964178,124.82089,174.063616,0.003063476899988018(0.0)
652,8 square 0,"(3595, 3595)",0,25848050,129.24025,182.452224,0.001938273240084527(0.0)
653,8 square 1,"(3595, 3595)",0,25848050,129.24025,182.452224,0.003314676069858251(0.0)
654,8 square 0,"(3655, 3655)",0,26718050,133.59025,184.549376,0.001912697189982282(0.0)
655,8 square 1,"(3655, 3655)",0,26718050,133.59025,184.549376,0.003303900500031887(0.0)
656,8 square 0,"(3715, 3715)",0,27602450,138.01225,192.937984,0.0019512085799942725(0.0)
657,8 square 1,"(3715, 3715)",0,27602450,138.01225,192.937984,0.0034094904600351582(0.0)
658,8 square 0,"(3773, 3773)",0,28471058,142.35529,197.132288,0.0019966387400927486(0.0)
659,8 square 1,"(3773, 3773)",0,28471058,142.35529,197.132288,0.003545158889901359(0.0)
660,8 square 0,"(3831, 3831)",0,29353122,146.76561,199.22944,0.0020305516199732665(0.0)
661,8 square 1,"(3831, 3831)",0,29353122,146.76561,199.22944,0.0036564946999715175(0.0)
662,8 square 0,"(3888, 3888)",0,30233088,151.16544,207.618048,0.002082004170079017(0.0)
663,8 square 1,"(3888, 3888)",0,30233088,151.16544,207.618048,0.0037896978500066326(0.0)
664,8 square 0,"(3944, 3944)",0,31110272,155.55136,211.812352,0.0021143105199735147(0.0)
665,8 square 1,"(3944, 3944)",0,31110272,155.55136,211.812352,0.003918825110013131(0.0)
666,8 square 0,"(4000, 4000)",0,32000000,160.0,220.20096,0.0021669537101115565(0.0)
667,8 square 1,"(4000, 4000)",0,32000000,160.0,220.20096,0.004049728600075468(0.0)
668,8 square 0,"(4054, 4054)",0,32869832,164.34916,222.298112,0.0022058811801252886(0.0)
669,8 square 1,"(4054, 4054)",0,32869832,164.34916,222.298112,0.004177395070000784(0.0)
670,8 square 0,"(4108, 4108)",0,33751328,168.75664,230.68672,0.0022366772800160107(0.0)
671,8 square 1,"(4108, 4108)",0,33751328,168.75664,230.68672,0.004295738549990347(0.0)
672,8 square 0,"(4161, 4161)",0,34627842,173.13921,234.881024,0.002288707800034899(0.0)
673,8 square 1,"(4161, 4161)",0,34627842,173.13921,234.881024,0.004419584499992198(0.0)
674,8 square 0,"(4213, 4213)",0,35498738,177.49369,236.978176,0.002329929919942515(0.0)
675,8 square 1,"(4213, 4213)",0,35498738,177.49369,236.978176,0.004557671460061101(0.0)
676,8 square 0,"(4265, 4265)",0,36380450,181.90225,245.366784,0.0023704273400653618(0.0)
677,8 square 1,"(4265, 4265)",0,36380450,181.90225,245.366784,0.004712496870051836(0.0)
678,8 square 0,"(4316, 4316)",0,37255712,186.27856,249.561088,0.0024127258799853733(0.0)
679,8 square 1,"(4316, 4316)",0,37255712,186.27856,249.561088,0.004843566289928276(0.0)
680,8 square 0,"(4367, 4367)",0,38141378,190.70689,255.852544,0.002452762329921825(0.0)
681,8 square 1,"(4367, 4367)",0,38141378,190.70689,255.852544,0.004960628609987907(0.0)
682,8 square 0,"(4417, 4417)",0,39019778,195.09889,260.046848,0.00249377102998551(0.0)
683,8 square 1,"(4417, 4417)",0,39019778,195.09889,260.046848,0.005105631640035426(0.0)
684,8 square 0,"(4467, 4467)",0,39908178,199.54089,268.435456,0.0025366309299715796(0.0)
685,8 square 1,"(4467, 4467)",0,39908178,199.54089,268.435456,0.005219264979969012(0.0)
686,8 square 0,"(4515, 4515)",0,40770450,203.85225,270.532608,0.0025808744400274007(0.0)
687,8 square 1,"(4515, 4515)",0,40770450,203.85225,270.532608,0.00535594618995674(0.0)
688,8 square 0,"(4564, 4564)",0,41660192,208.30096,274.726912,0.0026192651799647137(0.0)
689,8 square 1,"(4564, 4564)",0,41660192,208.30096,274.726912,0.005513841799984221(0.0)
690,8 square 0,"(4612, 4612)",0,42541088,212.70544,283.11552,0.002703802629985148(0.0)
691,8 square 1,"(4612, 4612)",0,42541088,212.70544,283.11552,0.005478788309992524(0.0)
692,8 square 0,"(4659, 4659)",0,43412562,217.06281,285.212672,0.0027018370100995526(0.0)
693,8 square 1,"(4659, 4659)",0,43412562,217.06281,285.212672,0.005763555699959397(0.0)
694,8 square 0,"(4706, 4706)",0,44292872,221.46436,293.60128,0.0027475505899928975(0.0)
695,8 square 1,"(4706, 4706)",0,44292872,221.46436,293.60128,0.0059064435299660545(0.0)
696,8 square 0,"(4752, 4752)",0,45163008,225.81504,297.795584,0.002785846859915182(0.0)
697,8 square 1,"(4752, 4752)",0,45163008,225.81504,297.795584,0.006029686019901419(0.0)
698,8 square 0,"(4798, 4798)",0,46041608,230.20804,299.892736,0.002831175820028875(0.0)
699,8 square 1,"(4798, 4798)",0,46041608,230.20804,299.892736,0.00617359887008206(0.0)
700,8 square 0,"(4844, 4844)",0,46928672,234.64336,308.281344,0.0028701278299558906(0.0)
701,8 square 1,"(4844, 4844)",0,46928672,234.64336,308.281344,0.006326054179953644(0.0)
702,8 square 0,"(4889, 4889)",0,47804642,239.02321,312.475648,0.002909337710007094(0.0)
703,8 square 1,"(4889, 4889)",0,47804642,239.02321,312.475648,0.006468138180061942(0.0)
704,8 square 0,"(4934, 4934)",0,48688712,243.44356,318.767104,0.0029554767000081485(0.0)
705,8 square 1,"(4934, 4934)",0,48688712,243.44356,318.767104,0.006592072970088339(0.0)
706,8 square 0,"(4978, 4978)",0,49560968,247.80484,322.961408,0.002995865919947391(0.0)
707,8 square 1,"(4978, 4978)",0,49560968,247.80484,322.961408,0.006753768630005652(0.0)
708,8 square 0,"(5022, 5022)",0,50440968,252.20484,331.350016,0.00303566963004414(0.0)
709,8 square 1,"(5022, 5022)",0,50440968,252.20484,331.350016,0.006855505879939301(0.0)
710,8 square 0,"(5066, 5066)",0,51328712,256.64356,333.447168,0.003079989459947683(0.0)
711,8 square 1,"(5066, 5066)",0,51328712,256.64356,333.447168,0.007010802339937072(0.0)
712,8 square 0,"(5109, 5109)",0,52203762,261.01881,337.641472,0.0031011402200965678(0.0)
713,8 square 1,"(5109, 5109)",0,52203762,261.01881,337.641472,0.007174744939984521(0.0)
714,8 square 0,"(5152, 5152)",0,53086208,265.43104,346.03008,0.0031525140900339464(0.0)
715,8 square 1,"(5152, 5152)",0,53086208,265.43104,346.03008,0.0072917626499838665(0.0)
716,8 square 0,"(5194, 5194)",0,53955272,269.77636,348.127232,0.003202514870063169(0.0)
717,8 square 1,"(5194, 5194)",0,53955272,269.77636,348.127232,0.007445103900099639(0.0)
718,8 square 0,"(5236, 5236)",0,54831392,274.15696,356.51584,0.0032493765100662132(0.0)
719,8 square 1,"(5236, 5236)",0,54831392,274.15696,356.51584,0.00759608851003577(0.0)
720,8 square 0,"(5278, 5278)",0,55714568,278.57284,360.710144,0.003287056810077047(0.0)
721,8 square 1,"(5278, 5278)",0,55714568,278.57284,360.710144,0.007740058749914169(0.0)
722,8 square 0,"(5320, 5320)",0,56604800,283.024,362.807296,0.00333017839002423(0.0)
723,8 square 1,"(5320, 5320)",0,56604800,283.024,362.807296,0.007874213229952147(0.0)
724,8 square 0,"(5361, 5361)",0,57480642,287.40321,371.195904,0.003368237999966368(0.0)
725,8 square 1,"(5361, 5361)",0,57480642,287.40321,371.195904,0.008052389530057553(0.0)
726,8 square 0,"(5402, 5402)",0,58363208,291.81604,375.390208,0.003414660999987973(0.0)
727,8 square 1,"(5402, 5402)",0,58363208,291.81604,375.390208,0.008197949869936565(0.0)
728,8 square 0,"(5442, 5442)",0,59230728,296.15364,381.681664,0.0034534861499560063(0.0)
729,8 square 1,"(5442, 5442)",0,59230728,296.15364,381.681664,0.008298903200047789(0.0)
730,8 square 0,"(5482, 5482)",0,60104648,300.52324,385.875968,0.0034939376800321043(0.0)
731,8 square 1,"(5482, 5482)",0,60104648,300.52324,385.875968,0.00847202222008491(0.0)
732,8 square 0,"(5522, 5522)",0,60984968,304.92484,394.264576,0.003535628959944006(0.0)
733,8 square 1,"(5522, 5522)",0,60984968,304.92484,394.264576,0.008608543970040046(0.0)
734,8 square 0,"(5562, 5562)",0,61871688,309.35844,398.45888,0.003579133540042676(0.0)
735,8 square 1,"(5562, 5562)",0,61871688,309.35844,398.45888,0.00880205641995417(0.0)
736,8 square 0,"(5601, 5601)",0,62742402,313.71201,400.556032,0.0036098612799833063(0.0)
737,8 square 1,"(5601, 5601)",0,62742402,313.71201,400.556032,0.00889219602002413(0.0)
738,8 square 0,"(5640, 5640)",0,63619200,318.096,408.94464,0.0036663016300008166(0.0)
739,8 square 1,"(5640, 5640)",0,63619200,318.096,408.94464,0.009053875780082307(0.0)
740,8 square 0,"(5679, 5679)",0,64502082,322.51041,413.138944,0.003703218060109066(0.0)
741,8 square 1,"(5679, 5679)",0,64502082,322.51041,413.138944,0.00932605441994383(0.0)
742,8 square 0,"(5718, 5718)",0,65391048,326.95524,419.4304,0.0037452720099827273(0.0)
743,8 square 1,"(5718, 5718)",0,65391048,326.95524,419.4304,0.009379868539981543(0.0)
744,8 square 0,"(5756, 5756)",0,66263072,331.31536,423.624704,0.003785886149998987(0.0)
745,8 square 1,"(5756, 5756)",0,66263072,331.31536,423.624704,0.009522768419992644(0.0)
746,8 square 0,"(5794, 5794)",0,67140872,335.70436,452.984832,0.003829044770100154(0.0)
747,8 square 1,"(5794, 5794)",0,67140872,335.70436,452.984832,0.009659081260033418(0.0)
748,8 square 0,"(5832, 5832)",0,68024448,340.12224,455.081984,0.003866395229997579(0.0)
749,8 square 1,"(5832, 5832)",0,68024448,340.12224,455.081984,0.00980176572993514(0.0)
750,8 square 0,"(5869, 5869)",0,68890322,344.45161,459.276288,0.00390925921004964(0.0)
751,8 square 1,"(5869, 5869)",0,68890322,344.45161,459.276288,0.009997360300039872(0.0)
752,8 square 0,"(5907, 5907)",0,69785298,348.92649,467.664896,0.003955768070009072(0.0)
753,8 square 1,"(5907, 5907)",0,69785298,348.92649,467.664896,0.010132656899950234(0.0)
754,8 square 0,"(5944, 5944)",0,70662272,353.31136,469.762048,0.00399594595990493(0.0)
755,8 square 1,"(5944, 5944)",0,70662272,353.31136,469.762048,0.010286376320000273(0.0)
756,8 square 0,"(5981, 5981)",0,71544722,357.72361,478.150656,0.004129883960122243(0.0)
757,8 square 1,"(5981, 5981)",0,71544722,357.72361,478.150656,0.010414584930113052(0.0)
758,8 square 0,"(6017, 6017)",0,72408578,362.04289,482.34496,0.004078069490060443(0.0)
759,8 square 1,"(6017, 6017)",0,72408578,362.04289,482.34496,0.01053776603002916(0.0)
760,8 square 0,"(6054, 6054)",0,73301832,366.50916,484.442112,0.004117967060010414(0.0)
761,8 square 1,"(6054, 6054)",0,73301832,366.50916,484.442112,0.010714946779917228(0.0)
762,8 square 0,"(6090, 6090)",0,74176200,370.881,492.83072,0.004158417669968912(0.0)
763,8 square 1,"(6090, 6090)",0,74176200,370.881,492.83072,0.010886775109975133(0.0)
764,8 square 0,"(6126, 6126)",0,75055752,375.27876,497.025024,0.004183269899949664(0.0)
765,8 square 1,"(6126, 6126)",0,75055752,375.27876,497.025024,0.011029651520075276(0.0)
766,8 square 0,"(6161, 6161)",0,75915842,379.57921,503.31648,0.004227264200017089(0.0)
767,8 square 1,"(6161, 6161)",0,75915842,379.57921,503.31648,0.011145643229974666(0.0)
768,8 square 0,"(6197, 6197)",0,76805618,384.02809,507.510784,0.004283142369968118(0.0)
769,8 square 1,"(6197, 6197)",0,76805618,384.02809,507.510784,0.011321317910042126(0.0)
770,8 square 0,"(6232, 6232)",0,77675648,388.37824,515.899392,0.00432674372990732(0.0)
771,8 square 1,"(6232, 6232)",0,77675648,388.37824,515.899392,0.011473202540073543(0.0)
772,8 square 0,"(6268, 6268)",0,78575648,392.87824,517.996544,0.004365868929889985(0.0)
773,8 square 1,"(6268, 6268)",0,78575648,392.87824,517.996544,0.011630936619912973(0.0)
774,8 square 0,"(6302, 6302)",0,79430408,397.15204,522.190848,0.004408969639916905(0.0)
775,8 square 1,"(6302, 6302)",0,79430408,397.15204,522.190848,0.011796185799903469(0.0)
776,8 square 0,"(6337, 6337)",0,80315138,401.57569,530.579456,0.004451737130002584(0.0)
777,8 square 1,"(6337, 6337)",0,80315138,401.57569,530.579456,0.01194406484006322(0.0)
778,8 square 0,"(6372, 6372)",0,81204768,406.02384,532.676608,0.004494065079925349(0.0)
779,8 square 1,"(6372, 6372)",0,81204768,406.02384,532.676608,0.012121250180061906(0.0)
780,8 square 0,"(6406, 6406)",0,82073672,410.36836,541.065216,0.004587941729987506(0.0)
781,8 square 1,"(6406, 6406)",0,82073672,410.36836,541.065216,0.012211591289960778(0.0)
782,8 square 0,"(6440, 6440)",0,82947200,414.736,545.25952,0.004578283039882081(0.0)
783,8 square 1,"(6440, 6440)",0,82947200,414.736,545.25952,0.012436203840043163(0.0)
784,8 square 0,"(6474, 6474)",0,83825352,419.12676,547.356672,0.004617891649977537(0.0)
785,8 square 1,"(6474, 6474)",0,83825352,419.12676,547.356672,0.012599529949948191(0.0)
786,8 square 0,"(6508, 6508)",0,84708128,423.54064,559.939584,0.0046629154900438155(0.0)
787,8 square 1,"(6508, 6508)",0,84708128,423.54064,559.939584,0.012765659489959945(0.0)
788,8 square 0,"(6542, 6542)",0,85595528,427.97764,564.133888,0.004706305840081768(0.0)
789,8 square 1,"(6542, 6542)",0,85595528,427.97764,564.133888,0.012941574589931407(0.0)
790,8 square 0,"(6575, 6575)",0,86461250,432.30625,570.425344,0.004755321410048054(0.0)
791,8 square 1,"(6575, 6575)",0,86461250,432.30625,570.425344,0.013135986940033035(0.0)
792,8 square 0,"(6609, 6609)",0,87357762,436.78881,574.619648,0.004790894699981436(0.0)
793,8 square 1,"(6609, 6609)",0,87357762,436.78881,574.619648,0.013278742389957188(0.0)
794,8 square 0,"(6642, 6642)",0,88232328,441.16164,583.008256,0.004819111590040848(0.0)
795,8 square 1,"(6642, 6642)",0,88232328,441.16164,583.008256,0.013417176560033113(0.0)
796,8 square 0,"(6675, 6675)",0,89111250,445.55625,585.105408,0.004855153750104364(0.0)
797,8 square 1,"(6675, 6675)",0,89111250,445.55625,585.105408,0.013533649830060312(0.0)
798,8 square 0,"(6708, 6708)",0,89994528,449.97264,589.299712,0.004918182699911995(0.0)
799,8 square 1,"(6708, 6708)",0,89994528,449.97264,589.299712,0.01370677044003969(0.0)
