,"Reduce factor, shape, dim",Input size,Sparsity,Total elements,Input memory,Total Memory,GPU clock time py geo (IQR)
563,4 square 1,"(6090, 6090)",0,74176200,370.881,490.733568,0.00761942914003157(0.0)
564,4 square 0,"(6126, 6126)",0,75055752,375.27876,494.927872,0.004322638700105017(0.0)
565,4 square 1,"(6126, 6126)",0,75055752,375.27876,494.927872,0.007733104999933857(0.0)
566,4 square 0,"(6161, 6161)",0,75915842,379.57921,503.31648,0.0043899509600305465(0.0)
567,4 square 1,"(6161, 6161)",0,75915842,379.57921,503.31648,0.007830267469980754(0.0)
568,4 square 0,"(6197, 6197)",0,76805618,384.02809,507.510784,0.0044614973300485875(0.0)
569,4 square 1,"(6197, 6197)",0,76805618,384.02809,507.510784,0.00794580465008039(0.0)
570,4 square 0,"(6232, 6232)",0,77675648,388.37824,515.899392,0.004529913790029241(0.0)
571,4 square 1,"(6232, 6232)",0,77675648,388.37824,515.899392,0.008068101999961073(0.0)
572,4 square 0,"(6268, 6268)",0,78575648,392.87824,517.996544,0.004589823879941832(0.0)
573,4 square 1,"(6268, 6268)",0,78575648,392.87824,517.996544,0.008189832979987842(0.0)
574,4 square 0,"(6302, 6302)",0,79430408,397.15204,522.190848,0.004652524229895789(0.0)
575,4 square 1,"(6302, 6302)",0,79430408,397.15204,522.190848,0.0082942268998886(0.0)
576,4 square 0,"(6337, 6337)",0,80315138,401.57569,530.579456,0.004724558529997012(0.0)
577,4 square 1,"(6337, 6337)",0,80315138,401.57569,530.579456,0.008386803989997133(0.0)
578,4 square 0,"(6372, 6372)",0,81204768,406.02384,532.676608,0.0048090026700811(0.0)
579,4 square 1,"(6372, 6372)",0,81204768,406.02384,532.676608,0.008516622059978544(0.0)
580,4 square 0,"(6406, 6406)",0,82073672,410.36836,541.065216,0.004881424689956475(0.0)
581,4 square 1,"(6406, 6406)",0,82073672,410.36836,541.065216,0.0086200680899492(0.0)
582,4 square 0,"(6440, 6440)",0,82947200,414.736,545.25952,0.004947411640023347(0.0)
583,4 square 1,"(6440, 6440)",0,82947200,414.736,545.25952,0.0087396060199535(0.0)
584,4 square 0,"(6474, 6474)",0,83825352,419.12676,547.356672,0.005015427940088557(0.0)
585,4 square 1,"(6474, 6474)",0,83825352,419.12676,547.356672,0.008850183710019338(0.0)
586,4 square 0,"(6508, 6508)",0,84708128,423.54064,549.453824,0.005085502219881164(0.0)
587,4 square 1,"(6508, 6508)",0,84708128,423.54064,549.453824,0.008961270880099619(0.0)
588,4 square 0,"(6542, 6542)",0,85595528,427.97764,553.648128,0.0051543346600374206(0.0)
589,4 square 1,"(6542, 6542)",0,85595528,427.97764,553.648128,0.009067112329939847(0.0)
590,4 square 0,"(6575, 6575)",0,86461250,432.30625,559.939584,0.005221706229931442(0.0)
591,4 square 1,"(6575, 6575)",0,86461250,432.30625,559.939584,0.009181090249912814(0.0)
592,4 square 0,"(6609, 6609)",0,87357762,436.78881,564.133888,0.005296917429950554(0.0)
593,4 square 1,"(6609, 6609)",0,87357762,436.78881,564.133888,0.00930425511993235(0.0)
594,4 square 0,"(6642, 6642)",0,88232328,441.16164,572.522496,0.005445391640096204(0.0)
595,4 square 1,"(6642, 6642)",0,88232328,441.16164,572.522496,0.009404890629957663(0.0)
596,4 square 0,"(6675, 6675)",0,89111250,445.55625,574.619648,0.005433176140068099(0.0)
597,4 square 1,"(6675, 6675)",0,89111250,445.55625,574.619648,0.009521559239947236(0.0)
598,4 square 0,"(6708, 6708)",0,89994528,449.97264,578.813952,0.00550730568007566(0.0)
599,4 square 1,"(6708, 6708)",0,89994528,449.97264,578.813952,0.009655945609993069(0.0)
600,8 square 0,"(1224, 1224)",0,2996352,14.98176,23.068672,0.0002991871999984141(0.0)
601,8 square 1,"(1224, 1224)",0,2996352,14.98176,23.068672,0.0003395428499788977(0.0)
602,8 square 0,"(1392, 1392)",0,3875328,19.37664,44.040192,0.0003539664999698289(0.0)
603,8 square 1,"(1392, 1392)",0,3875328,19.37664,44.040192,0.00042340829997556285(0.0)
604,8 square 0,"(1542, 1542)",0,4755528,23.77764,44.040192,0.0003845422799349763(0.0)
605,8 square 1,"(1542, 1542)",0,4755528,23.77764,44.040192,0.0005128098200657405(0.0)
606,8 square 0,"(1678, 1678)",0,5631368,28.15684,46.137344,0.00043342782999388873(0.0)
607,8 square 1,"(1678, 1678)",0,5631368,28.15684,46.137344,0.0006088592098967638(0.0)
608,8 square 0,"(1804, 1804)",0,6508832,32.54416,50.331648,0.00047431859988137146(0.0)
609,8 square 1,"(1804, 1804)",0,6508832,32.54416,50.331648,0.0007013253099285066(0.0)
610,8 square 0,"(1922, 1922)",0,7388168,36.94084,54.525952,0.0005206297099357471(0.0)
611,8 square 1,"(1922, 1922)",0,7388168,36.94084,54.525952,0.0007882281200727448(0.0)
612,8 square 0,"(2033, 2033)",0,8266178,41.33089,56.623104,0.0005463277599483263(0.0)
613,8 square 1,"(2033, 2033)",0,8266178,41.33089,56.623104,0.0008779642700392287(0.0)
614,8 square 0,"(2139, 2139)",0,9150642,45.75321,60.817408,0.0005891441600397229(0.0)
615,8 square 1,"(2139, 2139)",0,9150642,45.75321,60.817408,0.0009614829698693938(0.0)
616,8 square 0,"(2239, 2239)",0,10026242,50.13121,65.011712,0.000620874209998874(0.0)
617,8 square 1,"(2239, 2239)",0,10026242,50.13121,65.011712,0.001056642369949259(0.0)
618,8 square 0,"(2335, 2335)",0,10904450,54.52225,79.691776,0.0006593277600768488(0.0)
619,8 square 1,"(2335, 2335)",0,10904450,54.52225,79.691776,0.001157370379951317(0.0)
620,8 square 0,"(2427, 2427)",0,11780658,58.90329,83.88608,0.0006895756200538017(0.0)
621,8 square 1,"(2427, 2427)",0,11780658,58.90329,83.88608,0.0012349220098985824(0.0)
622,8 square 0,"(2516, 2516)",0,12660512,63.30256,90.177536,0.0007273159200849478(0.0)
623,8 square 1,"(2516, 2516)",0,12660512,63.30256,90.177536,0.0013296741399972233(0.0)
624,8 square 0,"(2602, 2602)",0,13540808,67.70404,92.274688,0.0007531595499312971(0.0)
625,8 square 1,"(2602, 2602)",0,13540808,67.70404,92.274688,0.0014139511800021864(0.0)
626,8 square 0,"(2685, 2685)",0,14418450,72.09225,96.468992,0.0007904645400412846(0.0)
627,8 square 1,"(2685, 2685)",0,14418450,72.09225,96.468992,0.001507207480026409(0.0)
628,8 square 0,"(2766, 2766)",0,15301512,76.50756,102.760448,0.0008220069301023614(0.0)
629,8 square 1,"(2766, 2766)",0,15301512,76.50756,102.760448,0.0016253700399829541(0.0)
630,8 square 0,"(2844, 2844)",0,16176672,80.88336,104.8576,0.0008535776899952907(0.0)
631,8 square 1,"(2844, 2844)",0,16176672,80.88336,104.8576,0.0016963473499345127(0.0)
632,8 square 0,"(2920, 2920)",0,17052800,85.264,111.149056,0.0008861709700431675(0.0)
633,8 square 1,"(2920, 2920)",0,17052800,85.264,111.149056,0.0017820164099975955(0.0)
634,8 square 0,"(2994, 2994)",0,17928072,89.64036,115.34336,0.0009203799100941978(0.0)
635,8 square 1,"(2994, 2994)",0,17928072,89.64036,115.34336,0.0018753002599987668(0.0)
636,8 square 0,"(3067, 3067)",0,18812978,94.06489,117.440512,0.0009469298699696083(0.0)
637,8 square 1,"(3067, 3067)",0,18812978,94.06489,117.440512,0.0019730683899251743(0.0)
638,8 square 0,"(3138, 3138)",0,19694088,98.47044,123.731968,0.0009832439800084103(0.0)
639,8 square 1,"(3138, 3138)",0,19694088,98.47044,123.731968,0.0020626327200443484(0.0)
640,8 square 0,"(3207, 3207)",0,20569698,102.84849,127.926272,0.0010124076799547766(0.0)
641,8 square 1,"(3207, 3207)",0,20569698,102.84849,127.926272,0.002147590329986997(0.0)
642,8 square 0,"(3275, 3275)",0,21451250,107.25625,132.120576,0.0010448334499960764(0.0)
643,8 square 1,"(3275, 3275)",0,21451250,107.25625,132.120576,0.0022695360401121436(0.0)
644,8 square 0,"(3341, 3341)",0,22324562,111.62281,136.31488,0.0010749337199376897(0.0)
645,8 square 1,"(3341, 3341)",0,22324562,111.62281,136.31488,0.002356395050010178(0.0)
646,8 square 0,"(3406, 3406)",0,23201672,116.00836,142.606336,0.001107606349978596(0.0)
647,8 square 1,"(3406, 3406)",0,23201672,116.00836,142.606336,0.0024500329699367286(0.0)
648,8 square 0,"(3470, 3470)",0,24081800,120.409,144.703488,0.001139244020014303(0.0)
649,8 square 1,"(3470, 3470)",0,24081800,120.409,144.703488,0.0025512416000128724(0.0)
650,8 square 0,"(3533, 3533)",0,24964178,124.82089,148.897792,0.001172154700034298(0.0)
651,8 square 1,"(3533, 3533)",0,24964178,124.82089,148.897792,0.0026456219200917987(0.0)
652,8 square 0,"(3595, 3595)",0,25848050,129.24025,155.189248,0.0012010948899842332(0.0)
653,8 square 1,"(3595, 3595)",0,25848050,129.24025,155.189248,0.0027436423199833373(0.0)
654,8 square 0,"(3655, 3655)",0,26718050,133.59025,157.2864,0.0012357686999894214(0.0)
655,8 square 1,"(3655, 3655)",0,26718050,133.59025,157.2864,0.0028519815200706944(0.0)
656,8 square 0,"(3715, 3715)",0,27602450,138.01225,163.577856,0.0012675794000097085(0.0)
657,8 square 1,"(3715, 3715)",0,27602450,138.01225,163.577856,0.0029402057999686803(0.0)
658,8 square 0,"(3773, 3773)",0,28471058,142.35529,167.77216,0.0013110762900032569(0.0)
659,8 square 1,"(3773, 3773)",0,28471058,142.35529,167.77216,0.0030502494200482034(0.0)
660,8 square 0,"(3831, 3831)",0,29353122,146.76561,169.869312,0.0013298343200585806(0.0)
661,8 square 1,"(3831, 3831)",0,29353122,146.76561,169.869312,0.0031617273499432485(0.0)
662,8 square 0,"(3888, 3888)",0,30233088,151.16544,176.160768,0.0013643023501208518(0.0)
663,8 square 1,"(3888, 3888)",0,30233088,151.16544,176.160768,0.0032592921800096517(0.0)
664,8 square 0,"(3944, 3944)",0,31110272,155.55136,201.326592,0.001392725540063111(0.0)
665,8 square 1,"(3944, 3944)",0,31110272,155.55136,201.326592,0.0033594616400660017(0.0)
666,8 square 0,"(4000, 4000)",0,32000000,160.0,186.646528,0.001426120349933626(0.0)
667,8 square 1,"(4000, 4000)",0,32000000,160.0,186.646528,0.0034593224100535735(0.0)
668,8 square 0,"(4054, 4054)",0,32869832,164.34916,209.7152,0.0014561607100768016(0.0)
669,8 square 1,"(4054, 4054)",0,32869832,164.34916,209.7152,0.0035723933500412387(0.0)
670,8 square 0,"(4108, 4108)",0,33751328,168.75664,213.909504,0.0014907633799884933(0.0)
671,8 square 1,"(4108, 4108)",0,33751328,168.75664,213.909504,0.003669809210114181(0.0)
672,8 square 0,"(4161, 4161)",0,34627842,173.13921,218.103808,0.0015233578599872998(0.0)
673,8 square 1,"(4161, 4161)",0,34627842,173.13921,218.103808,0.0037717522100138012(0.0)
674,8 square 0,"(4213, 4213)",0,35498738,177.49369,220.20096,0.0015579754600184969(0.0)
675,8 square 1,"(4213, 4213)",0,35498738,177.49369,220.20096,0.0038641452699084765(0.0)
676,8 square 0,"(4265, 4265)",0,36380450,181.90225,226.492416,0.0015885389100003522(0.0)
677,8 square 1,"(4265, 4265)",0,36380450,181.90225,226.492416,0.003994029379973654(0.0)
678,8 square 0,"(4316, 4316)",0,37255712,186.27856,230.68672,0.0016228807000152302(0.0)
679,8 square 1,"(4316, 4316)",0,37255712,186.27856,230.68672,0.004110994969960302(0.0)
680,8 square 0,"(4367, 4367)",0,38141378,190.70689,236.978176,0.0016560031700646504(0.0)
681,8 square 1,"(4367, 4367)",0,38141378,190.70689,236.978176,0.004207213860063348(0.0)
682,8 square 0,"(4417, 4417)",0,39019778,195.09889,241.17248,0.0016878536500735208(0.0)
683,8 square 1,"(4417, 4417)",0,39019778,195.09889,241.17248,0.004313421119877603(0.0)
684,8 square 0,"(4467, 4467)",0,39908178,199.54089,247.463936,0.001722311460034689(0.0)
685,8 square 1,"(4467, 4467)",0,39908178,199.54089,247.463936,0.004451541479938897(0.0)
686,8 square 0,"(4515, 4515)",0,40770450,203.85225,249.561088,0.001752501779992599(0.0)
687,8 square 1,"(4515, 4515)",0,40770450,203.85225,249.561088,0.00453188326995587(0.0)
688,8 square 0,"(4564, 4564)",0,41660192,208.30096,253.755392,0.0017845086599118077(0.0)
689,8 square 1,"(4564, 4564)",0,41660192,208.30096,253.755392,0.004638292909949087(0.0)
690,8 square 0,"(4612, 4612)",0,42541088,212.70544,262.144,0.001822751209983835(0.0)
691,8 square 1,"(4612, 4612)",0,42541088,212.70544,262.144,0.00458862195009715(0.0)
692,8 square 0,"(4659, 4659)",0,43412562,217.06281,264.241152,0.0018523455200192985(0.0)
693,8 square 1,"(4659, 4659)",0,43412562,217.06281,264.241152,0.004847090399998706(0.0)
694,8 square 0,"(4706, 4706)",0,44292872,221.46436,270.532608,0.0018876134599850047(0.0)
695,8 square 1,"(4706, 4706)",0,44292872,221.46436,270.532608,0.004962313090072712(0.0)
696,8 square 0,"(4752, 4752)",0,45163008,225.81504,274.726912,0.001920033109927317(0.0)
697,8 square 1,"(4752, 4752)",0,45163008,225.81504,274.726912,0.005075495339988265(0.0)
698,8 square 0,"(4798, 4798)",0,46041608,230.20804,276.824064,0.0019500963999598752(0.0)
699,8 square 1,"(4798, 4798)",0,46041608,230.20804,276.824064,0.005192556599940872(0.0)
700,8 square 0,"(4844, 4844)",0,46928672,234.64336,285.212672,0.001983313859964255(0.0)
701,8 square 1,"(4844, 4844)",0,46928672,234.64336,285.212672,0.005314454099861905(0.0)
702,8 square 0,"(4889, 4889)",0,47804642,239.02321,289.406976,0.0020170137300738133(0.0)
703,8 square 1,"(4889, 4889)",0,47804642,239.02321,289.406976,0.005431227319932077(0.0)
704,8 square 0,"(4934, 4934)",0,48688712,243.44356,293.60128,0.002050370560027659(0.0)
705,8 square 1,"(4934, 4934)",0,48688712,243.44356,293.60128,0.005539715079939924(0.0)
706,8 square 0,"(4978, 4978)",0,49560968,247.80484,297.795584,0.002083226830000058(0.0)
707,8 square 1,"(4978, 4978)",0,49560968,247.80484,297.795584,0.005665848289936548(0.0)
708,8 square 0,"(5022, 5022)",0,50440968,252.20484,306.184192,0.002116209939995315(0.0)
709,8 square 1,"(5022, 5022)",0,50440968,252.20484,306.184192,0.005773378239973681(0.0)
710,8 square 0,"(5066, 5066)",0,51328712,256.64356,308.281344,0.002147801629907917(0.0)
711,8 square 1,"(5066, 5066)",0,51328712,256.64356,308.281344,0.005891873020009371(0.0)
712,8 square 0,"(5109, 5109)",0,52203762,261.01881,312.475648,0.0021816807299910577(0.0)
713,8 square 1,"(5109, 5109)",0,52203762,261.01881,312.475648,0.005992892369977199(0.0)
714,8 square 0,"(5152, 5152)",0,53086208,265.43104,318.767104,0.002208894549985416(0.0)
715,8 square 1,"(5152, 5152)",0,53086208,265.43104,318.767104,0.006115699290094198(0.0)
716,8 square 0,"(5194, 5194)",0,53955272,269.77636,320.864256,0.0022487811099563258(0.0)
717,8 square 1,"(5194, 5194)",0,53955272,269.77636,320.864256,0.006239278159919195(0.0)
718,8 square 0,"(5236, 5236)",0,54831392,274.15696,329.252864,0.002280873030103976(0.0)
719,8 square 1,"(5236, 5236)",0,54831392,274.15696,329.252864,0.006400377219979419(0.0)
720,8 square 0,"(5278, 5278)",0,55714568,278.57284,333.447168,0.002312900339893531(0.0)
721,8 square 1,"(5278, 5278)",0,55714568,278.57284,333.447168,0.006482580330048222(0.0)
722,8 square 0,"(5320, 5320)",0,56604800,283.024,335.54432,0.0023469972600287294(0.0)
723,8 square 1,"(5320, 5320)",0,56604800,283.024,335.54432,0.006615351770014968(0.0)
724,8 square 0,"(5361, 5361)",0,57480642,287.40321,341.835776,0.0023798191599780695(0.0)
725,8 square 1,"(5361, 5361)",0,57480642,287.40321,341.835776,0.006746851899952162(0.0)
726,8 square 0,"(5402, 5402)",0,58363208,291.81604,346.03008,0.002414498279977124(0.0)
727,8 square 1,"(5402, 5402)",0,58363208,291.81604,346.03008,0.0068467453299672345(0.0)
728,8 square 0,"(5442, 5442)",0,59230728,296.15364,352.321536,0.002447358759964118(0.0)
729,8 square 1,"(5442, 5442)",0,59230728,296.15364,352.321536,0.0069577684700198004(0.0)
730,8 square 0,"(5482, 5482)",0,60104648,300.52324,356.51584,0.002481329129950609(0.0)
731,8 square 1,"(5482, 5482)",0,60104648,300.52324,356.51584,0.00707810772000812(0.0)
732,8 square 0,"(5522, 5522)",0,60984968,304.92484,362.807296,0.002513905890082242(0.0)
733,8 square 1,"(5522, 5522)",0,60984968,304.92484,362.807296,0.007216217950044666(0.0)
734,8 square 0,"(5562, 5562)",0,61871688,309.35844,367.0016,0.0025496959898737258(0.0)
735,8 square 1,"(5562, 5562)",0,61871688,309.35844,367.0016,0.007329839509911835(0.0)
736,8 square 0,"(5601, 5601)",0,62742402,313.71201,369.098752,0.0025822656300442757(0.0)
737,8 square 1,"(5601, 5601)",0,62742402,313.71201,369.098752,0.00744357316987589(0.0)
738,8 square 0,"(5640, 5640)",0,63619200,318.096,377.48736,0.0026160225000057837(0.0)
739,8 square 1,"(5640, 5640)",0,63619200,318.096,377.48736,0.007572459660004824(0.0)
740,8 square 0,"(5679, 5679)",0,64502082,322.51041,381.681664,0.0026509859500220044(0.0)
741,8 square 1,"(5679, 5679)",0,64502082,322.51041,381.681664,0.0077061836000939365(0.0)
742,8 square 0,"(5718, 5718)",0,65391048,326.95524,385.875968,0.0026857213699258862(0.0)
743,8 square 1,"(5718, 5718)",0,65391048,326.95524,385.875968,0.007844181200052844(0.0)
744,8 square 0,"(5756, 5756)",0,66263072,331.31536,390.070272,0.0027294699299091007(0.0)
745,8 square 1,"(5756, 5756)",0,66263072,331.31536,390.070272,0.007947721410018857(0.0)
746,8 square 0,"(5794, 5794)",0,67140872,335.70436,398.45888,0.002755618419905659(0.0)
747,8 square 1,"(5794, 5794)",0,67140872,335.70436,398.45888,0.00806632908002939(0.0)
748,8 square 0,"(5832, 5832)",0,68024448,340.12224,400.556032,0.0027921096599311567(0.0)
749,8 square 1,"(5832, 5832)",0,68024448,340.12224,400.556032,0.008208766280004056(0.0)
750,8 square 0,"(5869, 5869)",0,68890322,344.45161,404.750336,0.00282282098007272(0.0)
751,8 square 1,"(5869, 5869)",0,68890322,344.45161,404.750336,0.008356894719909178(0.0)
752,8 square 0,"(5907, 5907)",0,69785298,348.92649,411.041792,0.002859765059984056(0.0)
753,8 square 1,"(5907, 5907)",0,69785298,348.92649,411.041792,0.008483995940041495(0.0)
754,8 square 0,"(5944, 5944)",0,70662272,353.31136,413.138944,0.002895981390029192(0.0)
755,8 square 1,"(5944, 5944)",0,70662272,353.31136,413.138944,0.008622975699981907(0.0)
756,8 square 0,"(5981, 5981)",0,71544722,357.72361,421.527552,0.0029325262201018634(0.0)
757,8 square 1,"(5981, 5981)",0,71544722,357.72361,421.527552,0.008752143610036001(0.0)
758,8 square 0,"(6017, 6017)",0,72408578,362.04289,425.721856,0.002967898650094867(0.0)
759,8 square 1,"(6017, 6017)",0,72408578,362.04289,425.721856,0.008842946939985268(0.0)
760,8 square 0,"(6054, 6054)",0,73301832,366.50916,427.819008,0.0030034147300466428(0.0)
761,8 square 1,"(6054, 6054)",0,73301832,366.50916,427.819008,0.008954900649987394(0.0)
762,8 square 0,"(6090, 6090)",0,74176200,370.881,434.110464,0.0030355027499899736(0.0)
763,8 square 1,"(6090, 6090)",0,74176200,370.881,434.110464,0.009096944979974068(0.0)
764,8 square 0,"(6126, 6126)",0,75055752,375.27876,438.304768,0.0030738891699002126(0.0)
765,8 square 1,"(6126, 6126)",0,75055752,375.27876,438.304768,0.00921192219000659(0.0)
766,8 square 0,"(6161, 6161)",0,75915842,379.57921,444.596224,0.0031218398601049555(0.0)
767,8 square 1,"(6161, 6161)",0,75915842,379.57921,444.596224,0.009318553929915652(0.0)
768,8 square 0,"(6197, 6197)",0,76805618,384.02809,448.790528,0.0031454187000053936(0.0)
769,8 square 1,"(6197, 6197)",0,76805618,384.02809,448.790528,0.009458802989975083(0.0)
770,8 square 0,"(6232, 6232)",0,77675648,388.37824,455.081984,0.0031932259099266957(0.0)
771,8 square 1,"(6232, 6232)",0,77675648,388.37824,455.081984,0.009593454249989008(0.0)
772,8 square 0,"(6268, 6268)",0,78575648,392.87824,457.179136,0.003230594810011098(0.0)
773,8 square 1,"(6268, 6268)",0,78575648,392.87824,457.179136,0.009722112099989317(0.0)
774,8 square 0,"(6302, 6302)",0,79430408,397.15204,461.37344,0.0032700632700289134(0.0)
775,8 square 1,"(6302, 6302)",0,79430408,397.15204,461.37344,0.009855677430023206(0.0)
776,8 square 0,"(6337, 6337)",0,80315138,401.57569,469.762048,0.003376448549970519(0.0)
777,8 square 1,"(6337, 6337)",0,80315138,401.57569,469.762048,0.009981610320101026(0.0)
778,8 square 0,"(6372, 6372)",0,81204768,406.02384,471.8592,0.003335874780023005(0.0)
779,8 square 1,"(6372, 6372)",0,81204768,406.02384,471.8592,0.010154674959921976(0.0)
780,8 square 0,"(6406, 6406)",0,82073672,410.36836,478.150656,0.0033756450099463107(0.0)
781,8 square 1,"(6406, 6406)",0,82073672,410.36836,478.150656,0.01024282376994961(0.0)
782,8 square 0,"(6440, 6440)",0,82947200,414.736,482.34496,0.003414397019951139(0.0)
783,8 square 1,"(6440, 6440)",0,82947200,414.736,482.34496,0.010465482319996227(0.0)
784,8 square 0,"(6474, 6474)",0,83825352,419.12676,484.442112,0.003453843839961337(0.0)
785,8 square 1,"(6474, 6474)",0,83825352,419.12676,484.442112,0.010582316220097709(0.0)
786,8 square 0,"(6508, 6508)",0,84708128,423.54064,505.413632,0.003484416879946366(0.0)
787,8 square 1,"(6508, 6508)",0,84708128,423.54064,505.413632,0.01072938626006362(0.0)
788,8 square 0,"(6542, 6542)",0,85595528,427.97764,509.607936,0.0035252539299835918(0.0)
789,8 square 1,"(6542, 6542)",0,85595528,427.97764,509.607936,0.010884802439977647(0.0)
790,8 square 0,"(6575, 6575)",0,86461250,432.30625,513.80224,0.003565567280020332(0.0)
791,8 square 1,"(6575, 6575)",0,86461250,432.30625,513.80224,0.010986991379904793(0.0)
792,8 square 0,"(6609, 6609)",0,87357762,436.78881,517.996544,0.003602761340007419(0.0)
793,8 square 1,"(6609, 6609)",0,87357762,436.78881,517.996544,0.011107756510027685(0.0)
794,8 square 0,"(6642, 6642)",0,88232328,441.16164,526.385152,0.003647896009933902(0.0)
795,8 square 1,"(6642, 6642)",0,88232328,441.16164,526.385152,0.011255474659992614(0.0)
796,8 square 0,"(6675, 6675)",0,89111250,445.55625,528.482304,0.0036867405800148846(0.0)
797,8 square 1,"(6675, 6675)",0,89111250,445.55625,528.482304,0.01142313917996944(0.0)
798,8 square 0,"(6708, 6708)",0,89994528,449.97264,532.676608,0.0037275988698820582(0.0)
799,8 square 1,"(6708, 6708)",0,89994528,449.97264,532.676608,0.01150213901011739(0.0)
